,open,high,low,close,vol
2018-06-20,61.24,61.36,60.38,60.64,6535
2018-06-21,58.8,59.56,57.58,58.04,79176
2018-06-22,57.87,58.16,56.96,57.73,50697
2018-06-25,57.49,57.53,56.05,56.42,38272
2018-06-26,56.25,56.91,55.38,56.04,29120
2018-06-27,55.57,56.65,54.92,55.54,23237
2018-06-28,55.79,56.17,54.87,55.36,25653
2018-06-29,55.91,56.16,54.99,55.33,22876
2018-07-02,54.91,56.36,54.64,55.73,19502
2018-07-03,56.15,56.61,55.73,55.81,15937
2018-07-04,56.02,57.32,55.9,57.1,13422
2018-07-05,57.99,59.04,57.4,58.75,32037
2018-07-06,58.99,59.02,57.81,58.29,13660
2018-07-09,58.35,58.39,57.61,58.22,13761
2018-07-10,58.38,58.47,57.85,58.37,8851
2018-07-11,57.66,57.9,57.2,57.4,10353
2018-07-12,57.42,57.52,56.76,57.15,11479
2018-07-13,57.49,57.64,57.2,57.33,6615
2018-07-16,57.39,57.47,56.86,57.15,6795
2018-07-17,57.19,58.05,56.98,58.05,14587
2018-07-18,58.06,58.62,57.89,58.33,5746
2018-07-19,58.43,58.81,58.29,58.71,7239
2018-07-20,58.58,58.77,56.9,57.23,13277
2018-07-23,57.4,57.67,56.8,57.6,5126
2018-07-24,58.17,59.66,58.0,59.0,12842
2018-07-25,59.24,59.24,57.45,58.05,9631
2018-07-26,59.97,59.99,57.19,59.4,55711
2018-07-27,59.75,59.91,58.92,59.16,10316
2018-07-30,59.05,59.55,59.05,59.42,9270
2018-07-31,59.42,59.68,58.85,59.39,6748
2018-08-01,59.45,59.5,58.08,58.17,12002
2018-08-02,58.11,58.11,56.86,57.58,18750
2018-08-03,57.83,58.27,57.46,58.23,5195
2018-08-06,58.52,59.0,58.14,58.18,4390
2018-08-07,58.49,59.35,58.33,59.14,7627
2018-08-08,59.08,59.26,58.6,59.03,5334
2018-08-09,58.87,59.34,58.8,59.15,6575
2018-08-10,58.85,58.93,56.99,57.39,17752
2018-08-13,57.12,57.85,56.99,57.22,14810
2018-08-14,57.44,57.55,56.1,56.78,15375
2018-08-15,56.63,56.72,54.8,55.44,17538
2018-08-16,55.5,55.68,55.08,55.55,13492
2018-08-17,55.49,55.53,54.27,55.16,28408
2018-08-20,55.19,55.58,54.96,55.44,15096
2018-08-21,55.43,56.03,54.79,55.91,9317
2018-08-22,55.84,56.21,54.4,55.45,18308
2018-08-23,55.33,55.33,54.4,54.5,7364
2018-08-24,54.59,54.99,54.4,54.84,9082
2018-08-27,55.02,56.17,55.0,56.1,34126
2018-08-28,56.28,56.97,56.23,56.57,6871
2018-08-29,56.43,56.86,56.16,56.86,10815
2018-08-30,56.74,57.16,55.7,56.82,20056
2018-08-31,56.57,56.57,55.56,55.71,18648
2018-09-03,55.87,55.87,54.78,55.06,12055
2018-09-04,55.1,55.22,53.89,54.26,22507
2018-09-05,54.23,54.54,53.55,54.39,18884
2018-09-06,54.34,55.0,54.19,54.39,10254
2018-09-07,54.45,54.54,54.14,54.44,5694
2018-09-10,54.49,54.7,54.12,54.44,7046
2018-09-11,54.83,54.83,53.8,54.16,9435
2018-09-12,54.27,54.59,53.69,54.29,7725
2018-09-13,54.49,55.55,54.49,55.33,11141
2018-09-14,55.36,56.02,55.15,55.25,5226
2018-09-17,55.31,55.81,55.0,55.44,7568
2018-09-18,55.29,56.35,55.14,55.81,12320
2018-09-19,55.99,56.46,55.89,56.34,7427
2018-09-20,56.31,57.52,56.16,57.26,18196
2018-09-21,57.58,58.79,57.38,57.74,14031
2018-09-24,57.24,57.43,56.07,56.16,17124
2018-09-25,56.29,56.29,54.23,54.86,17524
2018-09-26,54.91,55.07,53.5,54.89,34602
2018-09-27,54.67,55.58,54.43,55.56,10308
2018-09-28,55.56,55.56,54.14,54.41,5639
2018-10-01,54.82,55.06,54.0,54.96,17425
2018-10-02,54.96,56.4,54.67,56.03,16838
2018-10-04,56.02,57.0,55.87,56.31,13776
2018-10-05,56.51,56.61,55.35,55.47,6121
2018-10-08,55.63,55.68,54.41,54.64,9562
2018-10-09,54.67,54.7,53.69,54.45,8840
2018-10-10,54.39,54.61,53.54,53.66,8925
2018-10-11,53.0,53.36,52.15,52.91,39522
2018-10-12,52.96,53.79,52.43,52.76,16077
2018-10-15,52.95,53.03,52.07,52.94,40501
2018-10-16,53.23,53.48,52.5,53.39,5567
2018-10-17,53.73,53.73,52.3,53.07,9178
2018-10-18,52.89,53.48,51.98,52.07,13812
2018-10-19,52.45,53.07,49.555,51.57,34515
2018-10-22,51.33,52.63,50.6,50.77,25511
2018-10-23,50.3,50.89,49.805,50.81,20772
2018-10-24,51.14,51.6,49.94,50.14,21323
2018-10-25,49.585,51.6,49.585,51.48,24249
2018-10-26,51.11,51.72,50.35,51.53,10333
2018-10-29,52.86,52.86,52.09,52.19,13898
2018-10-30,52.7,53.48,51.84,52.2,7681
2018-10-31,52.83,53.08,52.12,52.77,7924
2018-11-01,52.34,53.03,51.99,52.73,6925
2018-11-02,53.19,54.69,53.17,53.35,16785
2018-11-05,53.49,53.49,52.63,52.8,46613
2018-11-06,52.88,53.03,52.2,52.38,7036
2018-11-07,52.18,52.79,52.04,52.6,4198
2018-11-08,52.86,52.86,51.24,51.44,14718
2018-11-09,51.04,51.07,50.3,50.82,12917
2018-11-12,51.12,51.2,50.24,50.57,12563
2018-11-13,50.22,52.03,50.1,51.9,9021
2018-11-14,51.9,53.3,51.62,51.8,13002
2018-11-15,51.32,51.63,50.49,51.17,14143
2018-11-16,51.52,51.98,50.4,50.7,12766
2018-11-19,50.76,50.97,50.29,50.46,15300
2018-11-20,50.2,50.55,49.69,49.94,21667
2018-11-21,50.19,51.05,50.0,51.0,8620
2018-11-22,50.9,51.04,49.995,50.34,9582
2018-11-23,50.48,50.76,50.32,50.61,15414
2018-11-26,50.91,52.18,50.91,51.88,13076
2018-11-27,52.03,52.16,50.4,50.77,10644
2018-11-28,51.0,51.13,50.4,51.03,12389
2018-11-29,51.1,51.1,50.2,50.61,9143
2018-11-30,50.38,50.45,48.785,49.935,40120
2018-12-03,51.81,53.48,51.31,51.84,45772
2018-12-04,51.69,51.7,49.74,50.0,33080
2018-12-05,50.2,51.01,50.0,50.69,17621
2018-12-06,49.5,49.7,46.86,48.055,76174
2018-12-07,47.94,48.0,46.625,46.79,42788
2018-12-10,46.48,46.635,45.105,46.075,42521
2018-12-11,46.005,47.18,45.58,46.69,20915
2018-12-12,47.28,47.825,46.685,47.825,20581
2018-12-13,47.67,48.16,47.425,47.485,10718
2018-12-14,47.255,47.705,46.32,47.375,18239
2018-12-17,47.61,48.18,46.985,47.26,20508
2018-12-18,47.15,48.405,47.0,47.535,7874
2018-12-19,47.34,47.7,47.225,47.605,13413
2018-12-20,46.845,47.12,46.25,46.27,20174
2018-12-21,46.13,47.525,45.8,46.555,25840
2018-12-27,47.19,47.475,44.85,45.135,40613
2018-12-28,45.825,46.135,45.595,45.785,11868
2019-01-02,45.84,45.84,44.54,45.515,22127
2019-01-03,44.85,45.375,44.84,45.02,15729
2019-01-04,45.35,47.215,45.17,47.1,16234
2019-01-07,47.65,47.88,46.73,47.325,23389
2019-01-08,47.44,48.35,46.9,47.655,15986
2019-01-09,48.22,49.75,47.985,49.125,31252
2019-01-10,48.695,49.38,48.18,49.345,34186
2019-01-11,49.55,49.75,48.275,49.0,12834
2019-01-14,48.59,49.455,48.49,49.455,9287
2019-01-15,49.735,50.38,49.275,49.66,13614
2019-01-16,49.765,49.91,49.22,49.88,14205
2019-01-17,49.595,49.595,48.72,49.01,10243
2019-01-18,49.39,50.99,49.385,50.88,18556
2019-01-21,50.99,51.0,50.57,50.92,11679
2019-01-22,50.59,50.66,50.14,50.34,12636
2019-01-23,50.83,50.83,49.84,50.34,13669
2019-01-24,50.35,51.19,49.96,50.91,10668
2019-01-25,51.45,52.61,51.45,52.32,26491
2019-01-28,52.54,52.54,52.09,52.25,10755
2019-01-29,52.23,52.5,51.5,52.06,14077
2019-01-30,52.01,52.1,51.61,51.83,7704
2019-01-31,52.17,52.25,50.98,51.92,13720
2019-02-01,52.07,53.1,52.07,52.82,12946
2019-02-04,53.24,53.24,51.99,52.36,15771
2019-02-05,52.42,52.97,52.13,52.92,8282
2019-02-06,53.22,53.22,51.06,51.86,48247
2019-02-07,51.93,51.93,49.265,49.535,52366
2019-02-08,49.38,49.395,47.925,48.45,29137
2019-02-11,48.43,48.6,47.9,48.22,54516
2019-02-12,48.59,49.595,48.59,49.495,9766
2019-02-13,49.625,50.35,49.2,50.28,14313
2019-02-14,50.4,50.66,49.33,49.81,9711
2019-02-15,49.2,50.68,48.465,50.55,15291
2019-02-18,50.3,50.65,49.68,50.26,15542
2019-02-19,50.0,50.52,49.76,50.42,11188
2019-02-20,50.53,52.04,50.53,51.67,16472
2019-02-21,51.87,52.23,51.78,51.97,14087
2019-02-22,51.9,52.5,51.9,52.32,8631
2019-02-25,52.69,53.7,52.48,53.4,38925
2019-02-26,53.16,53.3,52.44,53.16,6511
2019-02-27,53.11,53.12,52.5,52.94,8898
2019-02-28,52.89,52.92,52.28,52.92,9334
2019-03-01,53.17,53.75,53.16,53.44,7751
2019-03-04,53.76,53.82,53.28,53.34,6661
2019-03-05,53.39,53.45,52.74,52.74,10997
2019-03-06,52.79,52.79,51.95,52.26,11848
2019-03-07,51.65,51.65,49.96,50.73,18963
2019-03-08,50.1,50.29,49.29,50.29,14291
2019-03-11,50.6,51.09,50.25,50.99,19273
2019-03-12,51.23,51.32,50.47,50.55,15331
2019-03-13,50.63,51.04,50.55,50.92,5633
2019-03-14,51.04,51.4,50.73,51.13,15630
2019-03-15,50.94,52.12,50.94,51.61,17723
2019-03-18,51.81,51.89,51.05,51.43,85783
2019-03-19,51.19,53.15,51.15,52.64,23212
2019-03-20,52.54,53.13,51.59,52.08,9695
2019-03-21,51.69,51.84,51.15,51.69,10830
2019-03-22,51.68,52.0,50.46,50.9,25930
2019-03-25,50.4,51.01,50.27,50.81,16123
2019-03-26,50.98,51.09,50.3,50.6,7152
2019-03-27,50.74,51.61,50.52,51.41,7178
2019-03-28,51.44,51.75,50.98,51.13,7198
2019-03-29,51.5,52.2,51.28,52.2,10203
2019-04-01,52.56,54.52,52.56,54.29,39405
2019-04-02,54.41,55.06,54.0,54.91,16243
2019-04-03,55.26,55.8,55.26,55.65,29496
2019-04-04,55.38,56.4,55.28,56.14,19571
2019-04-05,56.4,56.45,55.85,55.9,22481
2019-04-08,55.21,56.07,55.16,56.03,9532
2019-04-09,55.98,56.2,55.2,55.25,8021
2019-04-10,55.29,55.5,54.89,55.21,10282
2019-04-11,55.24,55.59,54.74,55.41,7025
2019-04-12,55.56,56.9,55.0,56.45,10207
2019-04-15,55.5,56.68,55.5,56.48,25031
2019-04-16,56.53,57.2,56.53,56.91,20357
2019-04-17,57.25,58.51,57.12,58.11,13271
2019-04-18,57.94,59.37,57.7,59.26,28034
2019-04-23,59.48,59.9,59.04,59.04,12674
2019-04-24,59.01,59.07,58.0,58.4,13932
2019-04-25,58.58,58.58,57.63,57.89,7223
2019-04-26,57.3,58.6,57.06,58.37,10487
2019-04-29,58.36,58.62,58.0,58.36,6814
2019-04-30,58.09,58.44,57.68,58.44,5945
2019-05-02,58.4,59.25,58.16,58.38,11144
2019-05-03,58.67,58.76,58.25,58.62,9084
2019-05-06,57.58,57.58,56.5,57.45,25738
2019-05-07,57.48,57.77,56.24,56.24,8337
2019-05-08,56.61,57.51,56.22,57.37,11764
2019-05-09,57.33,57.33,55.49,56.16,16493
2019-05-10,55.97,56.39,53.43,54.74,23603
2019-05-13,54.4,54.48,51.53,52.18,30805
2019-05-14,52.48,53.23,52.48,53.2,17696
2019-05-15,53.19,54.57,51.9,54.4,16759
2019-05-16,54.29,54.3,53.31,54.04,14536
2019-05-17,53.89,53.93,52.86,53.72,30853
2019-05-20,53.48,53.62,51.75,52.23,42892
2019-05-21,52.44,53.0,51.96,52.68,36413
2019-05-22,52.26,52.47,50.9,51.04,29075
2019-05-23,47.58,47.875,46.96,47.585,98666
2019-05-24,47.91,48.155,47.45,47.555,55657
2019-05-27,47.79,48.625,47.565,47.885,95135
2019-05-28,47.97,48.275,47.585,47.87,15655
2019-05-29,47.54,47.54,47.05,47.345,12178
2019-05-30,47.48,47.61,47.105,47.395,3782
2019-05-31,46.9,46.9,45.725,46.355,32884
2019-06-03,46.27,46.71,45.72,46.6,14995
2019-06-04,46.605,48.64,46.555,48.54,10648
2019-06-05,48.79,48.79,47.825,48.18,8335
2019-06-06,47.945,48.27,47.26,47.33,11602
2019-06-07,47.695,47.755,47.31,47.685,7178
2019-06-11,48.06,48.59,48.06,48.23,10015
2019-06-12,48.35,48.39,47.995,48.15,10788
2019-06-13,47.985,48.285,47.65,48.215,5962
2019-06-14,48.105,48.105,47.22,47.425,8371
2019-06-17,47.66,47.75,47.245,47.37,6256
2019-06-18,47.435,48.765,46.86,48.38,10099
2019-06-19,48.5,49.33,48.5,49.12,6415
2019-06-20,49.32,49.835,49.31,49.43,3909
2019-06-21,49.295,49.705,49.295,49.48,9046
2019-06-24,46.81,48.2,46.72,47.815,20471
2019-06-25,47.55,47.635,47.25,47.525,11895
2019-06-26,47.495,48.35,47.34,48.0,7370
2019-06-27,48.345,49.0,48.155,48.305,6848
2019-06-28,48.355,49.165,48.355,49.035,5885
